no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,
42,"It's not too late to get your #flushot, and with a more severe #flu strain spreading, now is the time to make it a…",FALSE,0,NA,3/2/19 0:00,TRUE,NA,1.10163E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CHCTexas,1,FALSE,FALSE,NA,NA,
1,Wash your hands folks! @Allegheny_Co has the second highest number of #flu cases in Pennsylvania. #Flushot…,FALSE,0,NA,3/5/19 23:18,TRUE,NA,1.10307E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DavidSpurgeon4J,1,FALSE,FALSE,NA,NA,
2,"Have you gotten your flu shot? If not, call St. Luke and we'll set you up! #StLuke #FluShot",FALSE,0,NA,3/5/19 23:14,FALSE,NA,1.10307E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",StLukeMT,0,FALSE,FALSE,NA,NA,
3,"Can the #flushot cause a pregnant woman to miscarry? No, absolutely not.",FALSE,2,NA,3/5/19 22:04,FALSE,NA,1.10305E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",VaccinateIN,0,FALSE,FALSE,NA,NA,
4,"#InfectiousDiseases A-Z: If you skipped getting an annual #FluShot, @DrPritishTosh says it's not too late! Nearly 2…",FALSE,16,NA,3/5/19 21:28,TRUE,NA,1.10304E+18,NA,"<a href=\https://www.sprinklr.com\"" rel=\""nofollow\"">Sprinklr</a>""",MayoClinic,13,FALSE,FALSE,NA,NA,
5,The #flushot benefits everyone in the community: #fluvaccines,FALSE,0,NA,3/5/19 21:00,FALSE,NA,1.10304E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CareDox,0,FALSE,FALSE,NA,NA,
6,Do #Birds and #Airplanes have to get a “Flew Shot?” 🤔 #ThoughtoftheDay #FluShot,FALSE,0,NA,3/5/19 20:36,FALSE,NA,1.10303E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Mark_MeWords,0,FALSE,FALSE,NA,NA,
7,"@autism_vaccine @thereal_truther @CryptoNLtrader @doctorsensation So you, a pro vaccine advocate, will agree that c…",FALSE,0,autism_vaccine,3/5/19 19:48,TRUE,1.10302E+18,1.10302E+18,1.09906E+18,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
8,"@autism_vaccine @thereal_truther @CryptoNLtrader @doctorsensation Oh, I forgot to mention that the MMR vaccine was…",FALSE,6,CoercedTaxSlave,3/5/19 19:42,TRUE,1.10302E+18,1.10302E+18,32517621,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,7,FALSE,FALSE,NA,NA,
9,"@autism_vaccine @thereal_truther @CryptoNLtrader @doctorsensation So if I change the word (semantics) to \doses\"" th…""",FALSE,8,autism_vaccine,3/5/19 19:34,TRUE,1.10294E+18,1.10302E+18,1.09906E+18,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,10,FALSE,FALSE,NA,NA,
10,"How does our in-school, no-cost #flushot program work? Learn more:",FALSE,0,NA,3/5/19 19:10,FALSE,NA,1.10301E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CareDox,0,FALSE,FALSE,NA,NA,
11,@emartinez78987 @DerekCressman It is also common knowledge among immunologists that many vaccines are not even desi…,FALSE,0,CoercedTaxSlave,3/5/19 19:05,TRUE,1.10301E+18,1.10301E+18,32517621,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
12,"Back to the flu shot thing: If the government mandated the flu shot every year, we would save thousands of America…",FALSE,2,colorblindk1d,3/5/19 18:58,TRUE,1.10301E+18,1.10301E+18,7.11667E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",colorblindk1d,1,FALSE,FALSE,NA,NA,
13,"Happy to see some patients are still asking for the #flushot. Late is better than never, especially considering t…",FALSE,5,NA,3/5/19 18:52,TRUE,NA,1.10301E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DrPChouinard,3,FALSE,FALSE,NA,NA,
14,Some ways to make sure you don't contract or spread the flu: 1) Get a #FluShot 2) Cover ur mouth &amp; hands when you…,FALSE,3,NA,3/5/19 17:34,TRUE,NA,1.10299E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",KCMOHealthDept,0,FALSE,FALSE,NA,NA,
15,"Ugh, the flu sucks. Ant, Hetti, and I are walking zombies right now. #flusucks #zombie #flushot",FALSE,0,NA,3/5/19 17:24,FALSE,NA,1.10298E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",AuthorLMFry,0,FALSE,FALSE,NA,NA,
16,Don’t let the #flu keep you from celebrating Mardi Gras – there’s still time to get your flu shot! #flushot…,FALSE,0,NA,3/5/19 17:00,TRUE,NA,1.10298E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",QualityInsights,0,FALSE,FALSE,NA,NA,
17,Attend the #FDA's 2018-2019 #Flu #vaccine selection #WEBEX Wednesday at you want to und…,FALSE,1,Potrblog,3/5/19 16:55,TRUE,1.10277E+18,1.10298E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,
18,#FLUSHOT #VACCINES So called smart people believe these Scientist. Those shots are not good for EVERYONE.-PERIOD My…,FALSE,1,NA,3/5/19 15:47,TRUE,NA,1.10296E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",tatumjobs,0,FALSE,FALSE,NA,NA,
19,The #flu season isn’t over yet. There is still time to get the #flushot. Our Nereyda Franco shares more via…,FALSE,2,NA,3/5/19 14:30,TRUE,NA,1.10294E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",MontefioreNYC,1,FALSE,FALSE,NA,NA,
20,"On WCAX Facebook page for this article, in the comments it was stated this child had the Flu Shot! #Vermont child d…",FALSE,0,NA,3/5/19 13:34,TRUE,NA,1.10293E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",klp1965,0,FALSE,FALSE,NA,NA,
21,"Vaccines DO NOT require double blind placebo studies. Did you know that for testing FLUBLOK vaccine, other #Flu…",FALSE,13,NA,3/5/19 6:17,TRUE,NA,1.10282E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,9,FALSE,FALSE,NA,NA,
22,@bob_hound @CryptoNLtrader @thereal_truther @doctorsensation Here is a must read book that has over 400 studies sho…,FALSE,0,CoercedTaxSlave,3/5/19 5:56,TRUE,1.1028E+18,1.10281E+18,32517621,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
23,@bob_hound @CryptoNLtrader @thereal_truther @doctorsensation If you want scientific studies showing the numerous da…,FALSE,0,bob_hound,3/5/19 5:32,TRUE,1.10279E+18,1.1028E+18,1424303576,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,
24,@AdamSchiff #BigPharma schill #CORRUPTION #kickbacks #lobbying #DrainTheSwamp #flushot,FALSE,0,AdamSchiff,3/5/19 5:09,FALSE,NA,1.1028E+18,133028836,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",strait328,0,FALSE,FALSE,NA,NA,
25,"We should know more from the Wed 3/6 #VRBPAC #FluShot meeting, until then this chart from the Oct meeting indicates…",FALSE,0,Potrblog,3/5/19 3:12,TRUE,1.10269E+18,1.10277E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,
1,#STUDY: FLU #Vaccine Increases Viral #Shedding 6.3 Times observed 6.3X more viral aero…,FALSE,12,ViraBurnayeva,3/1/19 21:08,TRUE,1.10154E+18,1.10159E+18,424664120,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,11,FALSE,FALSE,NA,NA,
2,#STUDY: #Thimerosal-containing Vaccines &amp; #AUTISM Risk that Thimerosal is sti…,FALSE,1,NA,3/1/19 19:52,TRUE,NA,1.10157E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,3,FALSE,FALSE,NA,NA,
3,'Once again reports are coming in that formerly healthy people are suffering serious harm or even dying from taking…,FALSE,0,NA,3/1/19 15:56,TRUE,NA,1.10151E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",ZArtofWellness,0,FALSE,FALSE,NA,NA,
4,"#Spring may be around the corner, but it doesn't mean you're in the clear from contracting this year's #flu. Grab y…",FALSE,0,NA,3/1/19 14:15,TRUE,NA,1.10149E+18,NA,"<a href=\http://gainapp.com\"" rel=\""nofollow\"">Gain App</a>""",ImmunizeFlorida,0,FALSE,FALSE,NA,NA,
5,Flu season is slowing down—but it's not over. Check out these health tips to maximize the chances of staying flu-fr…,FALSE,3,NA,3/1/19 12:30,TRUE,NA,1.10146E+18,NA,"<a href=\https://www.spredfast.com\"" rel=\""nofollow\"">Spredfast</a>""",phelpshospital,0,FALSE,FALSE,NA,NA,
6,#Flu is not over yet and is striking strongly in France. Remind your patients at risk to get the #flushot and to be…,FALSE,0,NA,3/1/19 9:00,TRUE,NA,1.10141E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",connectingnurse,0,FALSE,FALSE,NA,NA,
7,What is the flu shot made out of? Read our blog to learn more about it. #fluseason #flushot,FALSE,1,NA,3/1/19 5:20,FALSE,NA,1.10135E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",e7_Health,0,FALSE,FALSE,NA,NA,
8,Did you remember your #flushot? Here are 5 ways to make it easy to protect yourself and your community from the flu…,FALSE,1,NA,3/1/19 5:00,TRUE,NA,1.10135E+18,NA,"<a href=\https://www.spredfast.com/\"" rel=\""nofollow\"">Spredfast app</a>""",BlueShieldCA,1,FALSE,FALSE,NA,NA,
9,#FluShot all day long! Nip it in the bud and get immunized!!!,FALSE,0,NA,3/1/19 0:48,FALSE,NA,1.10128E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MyMelodies4U,0,FALSE,FALSE,NA,NA,
1,"@Aidan_Baron @S_P_MD @Uber Next time, offer to stop off with her at the pharmacy for a #flushot",FALSE,0,Aidan_Baron,2/27/19 23:50,FALSE,1.10071E+18,1.10091E+18,1258895358,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kaynani32,0,FALSE,FALSE,NA,NA,
2,Read for facts about the flu and tips for how to stay healthy through the season! #flushot #fluseason #babyhealth…,FALSE,1,NA,2/27/19 23:10,TRUE,NA,1.1009E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",happiestbaby,0,FALSE,FALSE,NA,NA,
3,"There were 302 influenza-associated deaths and 5,176 hospitalizations in Canada just last year. Learn why getting t…",FALSE,4,NA,2/27/19 22:25,TRUE,NA,1.10088E+18,NA,"<a href=\https://coschedule.com\"" rel=\""nofollow\"">CoSchedule</a>""",LondonDrugs,1,FALSE,FALSE,NA,NA,
4,"@CDCgov recommends pregnant women get the #flushot. The CDC says,\Flu is more likely to cause severe illness in pre…""",FALSE,1,CDCgov,2/27/19 21:48,TRUE,NA,1.10088E+18,146569971,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",jocelynmaminta,2,FALSE,FALSE,NA,NA,
5,"Shared in public on Facebook by the original author (not me): \This is the flu. This is my father.\"" #VaccinesWork…""",FALSE,0,NA,2/27/19 21:06,TRUE,NA,1.10086E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",modemac,0,FALSE,FALSE,NA,NA,
6,The crew at the Durham shop showing us their #defenderface 🤣 Gettin it 💪🏼 and staying well!!! . . . .…,FALSE,1,NA,2/27/19 20:57,TRUE,NA,1.10086E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",NourishJuiceHTX,0,FALSE,FALSE,-95.41116,29.77898,
7,"Spring may be around the corner but that doesn't mean that #FluSeason is over! You may still be at risk, so talk wi…",FALSE,0,NA,2/27/19 20:39,TRUE,NA,1.10086E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",LivantaCares,0,FALSE,FALSE,NA,NA,
8,The 'herd' in herd immunity is crumbling. #VaccinesWork #measlesoutbreak #fluseason #FluShot #pertussis,FALSE,2,NA,2/27/19 20:37,FALSE,NA,1.10086E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",drninashapiro,0,FALSE,FALSE,NA,NA,
9,The flu vaccine helps protect your pregnancy and your nursing baby. Find out more. #flushot #pregnancy…,FALSE,4,NA,2/27/19 19:30,TRUE,NA,1.10084E+18,NA,"<a href=\https://app.agorapulse.com\"" rel=\""nofollow\"">AgoraPulse Manager</a>""",drmarktrolice,0,FALSE,FALSE,NA,NA,
10,Don't let the flu get you! Get your #flushot with the friendly nurses @UACampusHealth.,FALSE,1,NA,2/27/19 18:59,TRUE,NA,1.10083E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",GoWildUA,1,FALSE,FALSE,NA,NA,
11,Thankful for my #flushot. Winter ailments like today's could be a lot worse. And thanks for your ongoing advocacy…,FALSE,3,NA,2/27/19 18:26,TRUE,NA,1.10082E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Karenamoores,0,FALSE,FALSE,NA,NA,
12,"Here's to 22 years of not getting a #FluShot. It is weird I know tons of people that get flu shots religiously, an…",FALSE,3,NA,2/27/19 18:10,TRUE,NA,1.10082E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MT_Headed406,0,FALSE,FALSE,NA,NA,
13,#FluShot is the ONLY #vaccine with short expiration. At the end of the season all unused ones should be discarded.…,FALSE,4,NA,2/27/19 17:37,TRUE,NA,1.10081E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,4,FALSE,FALSE,NA,NA,
14,Pick up a good book and get your #immunizations at Clark County Library 1401 E. Flamingo! Our Mobile Clinic is on s…,FALSE,0,NA,2/27/19 17:08,TRUE,NA,1.1008E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",TuSNHD,0,FALSE,FALSE,NA,NA,
15,"And another solution, the #Flushot! Give us a call! 810-406-4246",FALSE,0,HamiltonCHN,2/27/19 16:27,FALSE,1.10079E+18,1.10079E+18,2337155809,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",HamiltonCHN,0,FALSE,FALSE,NA,NA,
16,It's still not too late to get your #flushot to protect yourself and others from the spread of the influenza virus.,FALSE,0,NA,2/27/19 16:23,FALSE,NA,1.10079E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RepSanfelippo,0,FALSE,FALSE,NA,NA,
17,When It's Too Late to Get a #FluShot,FALSE,0,NA,2/27/19 16:01,FALSE,NA,1.10079E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",FindLawConsumer,1,FALSE,FALSE,NA,NA,
18,Protect your family and friends this winter. ….. #Clovis #Fresno #ClovisUrgentCare…,FALSE,0,NA,2/27/19 16:00,TRUE,NA,1.10079E+18,NA,"<a href=\https://eclincher.com\"" rel=\""nofollow\"">eClincher</a>""",ClovisCare,0,FALSE,FALSE,NA,NA,
19,No way I'm ever getting shot. RT @MayoClinic: #MayoClinicMinute: Thinking of skipping a #FluShot this year? The re…,FALSE,1,NA,2/27/19 15:26,TRUE,NA,1.10078E+18,NA,"<a href=\http://www.tweetcaster.com\"" rel=\""nofollow\"">TweetCaster for Android</a>""",NaturalPainMgmt,0,FALSE,FALSE,NA,NA,
20,It's true that we're heading toward Spring. It's also true that we are still in #fluseason. Haven't gotten a…,FALSE,2,NA,2/27/19 14:59,TRUE,NA,1.10077E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",coastalhealth91,0,FALSE,FALSE,NA,NA,
21,"Will Your #FluShot Weaken as #FluSeason Drags On? Read what Ann Falsey, MD had to say -",FALSE,0,NA,2/27/19 14:50,FALSE,NA,1.10077E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",UR_RPRC,0,FALSE,FALSE,NA,NA,
22,I’m going to use a gif of Jim Carrey to tell you to go get a #flushot because that would completely annoy him. Whic…,FALSE,8,NA,2/27/19 13:53,TRUE,NA,1.10076E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",drfixus,2,FALSE,FALSE,NA,NA,
23,"#VaxFactsFebruary d27! According to @CDCgov flu has killed upwards of 13,600 ppl in the US THIS SEASON. 41 children…",FALSE,8,NA,2/27/19 13:50,TRUE,NA,1.10076E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",drfixus,2,FALSE,FALSE,NA,NA,
24,What’s the best argument for someone who gets all shots EXCEPT the flu shot? Like what would convince them? #FluShot #antivaxxers,FALSE,2,NA,2/27/19 13:21,FALSE,NA,1.10075E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",singhav8r,0,FALSE,FALSE,NA,NA,
25,"Read FLUZONE #Flu #Vaccine package insert, p.21: mL dose from the multi-dose vial cont…",FALSE,1,NA,2/27/19 12:17,TRUE,NA,1.10073E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,0,FALSE,FALSE,NA,NA,
26,You'll Be Shocked at What the Flu Shot is Really Doing to You! #fluvaccine #flu…,FALSE,0,NA,2/27/19 7:08,TRUE,NA,1.10065E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",ihealthtube,0,FALSE,FALSE,NA,NA,
27,A friend of mine lost a parent a few weeks ago to #flu complications. This is NOT a sickness to take lightly. Get…,FALSE,5,NA,2/27/19 6:36,TRUE,NA,1.10065E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",alexsrobin,3,FALSE,FALSE,NA,NA,
28,Flu Shot Awareness - The flu shot helps lessen how sick you get #FluShot,FALSE,1,NA,2/27/19 5:37,FALSE,NA,1.10063E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ImmunoCanada,1,FALSE,FALSE,NA,NA,
29,"#Science says most likely, yes. #FluShot #Vaccines #Vaccination #VaccineFailure #WaningImmunity #InformedConsent…",FALSE,1,NA,2/27/19 2:48,TRUE,NA,1.10059E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",avoiceforchoice,1,FALSE,FALSE,NA,NA,
30,EDITORIAL - Don’t spread it around: It is not too late for #NNYers to get a #flushot for this season #healthcare,FALSE,0,NA,2/27/19 1:00,FALSE,NA,1.10056E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",WDTnews,0,FALSE,FALSE,NA,NA,
31,#MayoClinicMinute: Thinking of skipping a #FluShot this year? The researcher who leads the effort to find an effect…,FALSE,70,NA,2/27/19 0:35,TRUE,NA,1.10056E+18,NA,"<a href=\https://www.sprinklr.com\"" rel=\""nofollow\"">Sprinklr</a>""",MayoClinic,47,FALSE,FALSE,NA,NA,
