no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,,,,,,,,,,,,,,,,,,,,
83,Dude?!?! @Muit0z @BlackEspanolito #shot #CSGO #jumpshot #epic,FALSE,0,NA,3/4/19 14:26,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BloodyPron1x,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
84,Shots with Soju #rupaulsdragrace #RupaulsDragRaceSeason11 #soju #cyst #shot #rupaul @shotwithsoju Ps sorry I had…,FALSE,22,NA,3/4/19 12:58,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Greeneggsnspag,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
85,Reposted from @/ilfautmagazine - @paulwesley #shot by @/jamesleewallphoto #style by @/krisanasotelo #grooming b…,FALSE,10,NA,3/4/19 12:40,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Missclairdelune,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
86,#Shot By Canon1300D #Captured By Me #proud to be a photographer,FALSE,1,NA,3/4/19 10:29,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",HASNISI78,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
87,Wedding Day . #Shot😂🍻 -Cherry 🍒,FALSE,0,NA,3/4/19 10:24,FALSE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",emaascherrylyn,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
88,#Photo #Photography #bnw #monochrome #blackandwhitephotography #Blackandwhite #monochromephotography…,FALSE,3,NA,3/4/19 10:09,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",David_Senabre_L,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
89,An urban garden with some white decorative stones photography. #Photo #Shot #Free,FALSE,5,NA,3/4/19 9:44,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",visualmodo,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
90,The Castelo de Palmela is a huge fortified complex that stands atop the eastern edge of the Serra de Arrabida hills…,FALSE,1,NA,3/4/19 8:53,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",elisarec,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
91,Late Night Layering #art #painting #paint #wood #canvas #layers #acrylic #lettering #antihumangraffiti #style…,FALSE,0,NA,3/4/19 7:36,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",konstantlytino,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
92,[ Dead people come back alive— Can I get Lammy—? #shot ],FALSE,3,NA,3/4/19 6:39,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",OfBleedingHeart,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
93,#GOODMORNING COLORS OF THE SUN'S #ENERGY 😀📷❤️ #ISTRIA #CROATIA #planet #Earth #countryside #environment #heritage…,FALSE,46,NA,3/4/19 6:32,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",drago_karlo,8,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
94,"\@paulwesley #shot by jameswallphoto #style by krisanasotelo #grooming by benjaminthigpen Sweater and Denim…""",FALSE,30,NA,3/4/19 5:51,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Weekly_P_Wesley,5,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
95,#photooftheday I just found this #great #shot of karenmarine2 &amp; I almost #3 years ago #now on her #mdkradioshow &amp; I…,FALSE,1,NA,3/4/19 5:35,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dramaticatvshow,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
96,How 2 Get Representation For Ur Writing ✍🏻 🧸 #screenplay #screenwriter #writers #movie #film #Blockbuster #draft…,FALSE,1,NA,3/4/19 4:51,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",marnietodavis,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
97,A Script Reader’s Checklist ✔️ #screenplay #screenwriter #writers #movie #film #Blockbuster #draft #plot #Hollywood…,FALSE,0,NA,3/4/19 4:49,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",marnietodavis,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
98,In MACRO - - - #photography #nature #afternoon #shot #pinkflowers #sunlight #macrophotography #naturephoto…,FALSE,0,NA,3/4/19 3:53,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dassaevrl,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
99,#history #PAF #pakistan🇵🇰 #airforce 🇵🇰🛫 #1965 #war Pakistan 🇵🇰 air force #shot #down #108 #indian #aircrafts 🇵🇰🛫…,FALSE,0,NA,3/4/19 3:39,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",maji_sami,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
100,In MACRO - - - #photography #nature #afternoon #shot #pinkflowers #naturephoto #sunlight #macrophotography…,FALSE,0,NA,3/4/19 3:18,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dassaevrl,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
101,In MACRO - - - #photography #nature #afternoon #shot #whiteflowers #sunlight #macrophotography #macro #macrophoto…,FALSE,0,NA,3/4/19 3:10,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dassaevrl,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
102,**CANNONBALL** Gotta love getting shot across the map :-D #fortnite #fortnitenews #season8 #battleroyale…,FALSE,2,NA,3/4/19 2:37,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ATron5000,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
103,"1 #Shot, 2 Interceptions Sees West Brom Loanee Take MotM From Leeds Disappointment - Vitalfootball #WBA 🏴󠁧󠁢󠁥󠁮󠁧󠁿…",FALSE,0,NA,3/4/19 1:52,TRUE,NA,1.10E+18,NA,"<a href=\https://footy90.com\"" rel=\""nofollow\"">footy90.com - News</a>""",footy90com,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
104,Dirty SKS kill from today’s PUBG stream #PLAYERUNKNOWNSBATTLEGROUNDS #domed #shot…,FALSE,0,NA,3/4/19 1:29,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Nudge21992,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
105,Sometimes I B Having #Dreams Of Me Getting #Shot If You Gone Kome Get Me Kome Get But Im Taking You With Me #On800,FALSE,1,NA,3/4/19 1:17,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",800Bandzz,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
106,@santafeez &gt; #UNHRC report: ISRAELI-forces Mar30-2018 #SHOT🔫2-bullets in #legs of Yousef-Kronz/19y #student…,FALSE,4,santafeez,3/4/19 0:15,TRUE,1.10E+18,1.10E+18,22236071,"<a href=\https://github.com/TwidereProject/Twidere-Android/\"" rel=\""nofollow\"">Twidere for Android #5</a>""",atErikM,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
107,@hey_its_crissyj @crissyjboutique @djos100 oneclickphotographyshoots #fleetmodel #fleetmodels #oneclick…,FALSE,0,hey_its_crissyj,3/3/19 22:44,TRUE,NA,1.10E+18,881291636,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",adam_ocran,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
109,🎉Carnival party🎉 #swig #swigbar #swigmusicbar #swigshotbar #swigvomero #swigbarvomero #swigbarchiaia #shot #shots…,FALSE,1,NA,3/3/19 21:06,TRUE,NA,1.10E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",swig2004,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
110,Cross me or get #Shot #Boy #Another #One in the #stash #Preview #Backonmyshit off #Mynameismyname (outnow) on all…,FALSE,0,NA,3/3/19 20:55,TRUE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",skysoprano,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
112,In MACRO - - - #photography #nature #afternoon #shot #redflowers #sunlight #macrophotography #macro #macrophoto…,FALSE,0,NA,3/3/19 20:04,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dassaevrl,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
113,In MACRO - - - #photography #nature #afternoon #shot #cloudydays #sunlight #macrophotography #macro #macrophoto…,FALSE,0,NA,3/3/19 19:56,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dassaevrl,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
114,If @knowlezy6 did @dancingonice ....... #shot #kyontact,FALSE,30,NA,3/3/19 19:55,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kylejamor87,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
116,Casually burns the porn magazi— #Shot #OOC(?),FALSE,1,NA,3/3/19 19:37,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_Supxrbia_,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
117,Nice little clip from todays twitch stream #twitch #pc #prime #apex #streaming…,FALSE,0,NA,3/3/19 19:19,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",RageMonkeyTV,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
118,"\ #Sacramento #police officers who fatally #shot #StephonClark will not be charged\"" #World…""",FALSE,0,NA,3/3/19 19:09,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Social411Now,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
119,#AD NEW SHIT‼️ “Big Dog” 🐕 #shot by 📽🎞 T-Sims Films 💪🏽 #droppingSoon #comingsoon until then Make Sure y’all check i…,FALSE,1,NA,3/3/19 19:07,TRUE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",Thefamousar,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
120,"worst means, the present grace and in the false man that's #shot 😱 #SwallowNavigationUp",FALSE,0,NA,3/3/19 19:01,FALSE,NA,1.10E+18,NA,"<a href=\http://james.sh\"" rel=\""nofollow\"">The Robobard</a>""",therobobard,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
121,Lensball shot 📸 . #szjdkpictures #szjdk #pictures #photo #photography #twitter #lensball #shot #upside #down…,FALSE,1,NA,3/3/19 19:01,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",szjdk_pictures,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
122,"#shot w: Athens, Greece",FALSE,0,NA,3/3/19 18:09,FALSE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",tonefashination,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
123,Newborn Noah . . #newbornphotography #curitiba #alexardisson #cute #shot #babygirl #princess #gestante #estudio…,FALSE,0,NA,3/3/19 18:08,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",ArdissonProduco,0,FALSE,FALSE,-46.55896157,-23.54939974,,,,,,,,,,,,,,,,,,,,,,
124,Life is a Fairytale ✨🧚🏻‍♂️.....Keep dreaming cuz dreams come true #shotoniphone #shot #dreams @tim_cook…,FALSE,0,NA,3/3/19 17:10,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jenny22priscy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
125,A Great day today Coaching valhallathrowsacademy Lots Athletes of various ages and Coaches all learning #valhalla…,FALSE,4,NA,3/3/19 16:36,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",paulthecoach1,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
126,Sometimes I just want run to a place like this... #Palms . #Shot by @Jose_Rivera7333 . . #Paradise #palm #palmeras…,FALSE,0,NA,3/3/19 15:49,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",ValdemarOcanto,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
127,Googleplex 😍❤️ . . . #California #USA #Google #GooglePlex #Headquarters #MontainView #SanFrancisco #SantaClara…,FALSE,0,NA,3/3/19 15:47,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",KerlyAvilesM,0,FALSE,FALSE,-122.0840278,37.42184444,,,,,,,,,,,,,,,,,,,,,,
131,Yes it was #cold but #last #nights #solo #ride was just what I needed to burn off some #energy and get the #shot th…,FALSE,1,NA,3/3/19 14:56,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",Cantdowhoolies,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
132,"#Cops who #fatally #shot #StephonClark, an #unarmed #black man, last year will #not face criminal charges,…",FALSE,0,NA,3/3/19 14:49,TRUE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",ehornaday,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
133,#new #video #Shot by @bornwinnerbj prod by: @JCaspersenBeats #BoutMyBread available…,FALSE,1,NA,3/3/19 14:45,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",SoldjasquadBC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
134,Cinematic Still by the wonderful @AlOverdrive #photography #stills #headshot #cinematic #raw #filmic #shot #pics…,FALSE,3,NA,3/3/19 14:11,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",LuisaGuerreiro4,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
135,137. Society - #people #society #bnw #bnwphotography #chain #lifestyle #life #human #work #tram #subway…,FALSE,2,NA,3/3/19 14:08,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MarieChalandre,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
136,#Citywide #Beer &amp; #Shot #Whiskey at the most friendliest place in #Philly @BarrelHousePHL #citywidesforlife 🙌🍻🥃,FALSE,3,NA,3/3/19 13:39,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Essau1969,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
137,I'm a F'n #Pool #Player I'll make the #impossible #shot and miss the F'n #easy one Chalk my tip #perfectly and…,FALSE,0,NA,3/3/19 12:53,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Kreshn1k,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
138,✨Try a new look everyday! ✨ #Makeup #makeuplover #love #colors #colorful #glitter #pink #blue #silver #photo #shot…,FALSE,2,NA,3/3/19 11:44,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",FinjaTara,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
139,"‘Gghhhnmmm’, says Chewbacca - - #starwars #gun #shot #lazer #wookie #hair #attack…",FALSE,1,NA,3/3/19 11:04,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",ComicsAndMovies,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
140,For all the #nocturnal #animals on this #earth : #caught @Richy_Ahmed in #action in #ibiza on an #early #sunday…,FALSE,0,NA,3/3/19 10:55,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",R3B3L_BELLE,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
141,What's up? :) ° ° ° #tumblr #tumblrphoto #canon #canonphotography #canonphoto #shot #by #canon #1300 #d #dslr…,FALSE,1,NA,3/3/19 10:50,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",LucianSPN,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
142,Glory Holes In Every Wall Around You - Wrapped In Words #wrapped #words #sin #sleep #glory #whole #shot #prose…,FALSE,0,NA,3/3/19 10:42,TRUE,NA,1.10E+18,NA,"<a href=\http://publicize.wp.com/\"" rel=\""nofollow\"">WordPress.com</a>""",TwistedroadsM,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
143,❤️ this accidental good #shot of my #makeup #look,FALSE,0,NA,3/3/19 10:39,FALSE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",QuirkyPrincess,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
144,Depth Control on iPhone XS and iPhone XR allows you to adjust the depth of field to get the perfect amount of blur.…,FALSE,2,NA,3/3/19 9:38,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AptronixIN,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
146,Drunks in the Movies #supercut #robertjones #ivre #alcool #bourré #shot,FALSE,0,NA,3/3/19 8:04,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",GroclickWeb,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
147,⚽️ KEEP GOING 🥅 #likes #smile #happy #fun #follow #travel #love #trip #charity #football #soccer #calcio #shot…,FALSE,0,NA,3/3/19 7:38,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",raffaele_parisi,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
149,In MACRO - - - #photography #nature #afternoon #shot #redroses #sunlight #macrophotography #macro #macrophoto…,FALSE,0,NA,3/3/19 4:34,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dassaevrl,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
150,In MACRO - - - #photography #nature #afternoon #shot #daisies #sunlight #macrophotography #macro #macrophoto…,FALSE,0,NA,3/3/19 4:28,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",dassaevrl,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
151,Stages of life in a Carton SALE #Qoo10sg #Qoo10 #beer #milo #pediasure #nestle #nescafe…,FALSE,1,NA,3/3/19 4:26,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Qoo10SG,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
152,Feels so lit to be in bed rn #shot,FALSE,0,NA,3/3/19 4:26,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",t_skyex,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
153,#RIP #Haed of Philosophy department Sindh universit #Shot dead in US #Great teacher #Great Mind #By alcoholic crimi…,FALSE,0,NA,3/3/19 3:55,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",786zeeshan1,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
154,"\ #Sacramento #police #officers who fatally #shot #StephonClark will not be charged\""""",FALSE,0,NA,3/3/19 3:54,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Social411Now,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
155,Open your eyes!! ™️😎 #tommyclive #selfie #androgynymodel #piñaskate #modeling #funny #inspiration #instagram…,FALSE,0,NA,3/3/19 3:33,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",tommyclive,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
156,"That's easily the most sultry slider I've ever seen! And, it pairs perfectly with Don Julio reposado. #diageorep…",FALSE,0,NA,3/3/19 3:27,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",SactownSpirits,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
157,Imagine playing football for @MDFootball You get your opponents best bc your team brand Is the #best so you get t…,FALSE,0,NA,3/3/19 2:34,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",DionApollo,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
158,Friends are the family you choose. #fun #friends #nightsout #nurse #murse #selfcare #life #shot #tequila #nashville…,FALSE,0,NA,3/3/19 2:10,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",jjamesontime,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
159,#crummiebeats #club #fight #litup #shot #laydown #rip #hummerstuntin #fuckboi #wet #tshit #contest #winner #beats…,FALSE,0,NA,3/3/19 1:34,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",CRUMMIEBEATS,1,FALSE,FALSE,-77.0367,38.8951,,,,,,,,,,,,,,,,,,,,,,
160,#Repost #shot @eyereeimages get_repost_easily #repost_easily ****** -Flashback Friday- Steel Pulse at the 25th Anni…,FALSE,0,NA,3/3/19 0:03,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",IslandStage,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
161,"Dog found #shot, laying in Cocke County ditch #StopAnimalCruelty!!",FALSE,0,NA,3/2/19 23:34,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",redhed67,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
162,A little #fullauto #action for a #customer #demo out at the #farm. As you can tell by his #smile he has #never…,FALSE,0,NA,3/2/19 23:32,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",HIPPCustoms,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
163,@Cincindy06 respect the jumper. decline but respect the jumper he was #shooting his #shot 🤣🤣🤣🤣,FALSE,0,Cincindy06,3/2/19 22:03,FALSE,1.10E+18,1.10E+18,8.12E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",OutonbailBully,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
164,Some Times Its Just Not Enough #Jump #Shot #Fortnite #XboxShare,FALSE,9,NA,3/2/19 21:33,FALSE,NA,1.10E+18,NA,"<a href=\http://www.xbox.com/en-US/\"" rel=\""nofollow\"">Xbox One Social</a>""",viciouskill3rs,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
165,🤪 . . . • Shot on iPhone X . . . #me #glasses #shotoniphone #iphone #yo #pic #photo #photography #photographer…,FALSE,0,NA,3/2/19 21:11,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",georgepreg,0,FALSE,FALSE,9.42195,45.59848,,,,,,,,,,,,,,,,,,,,,,
166,"#GunControlNow An Indiana man #shot himself in the #genitals when a gun slipped from his waistband, Mark Anthony J…",FALSE,6,NA,3/2/19 20:37,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CorporatePiggie,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
167,Guess it's true I'm not good at a one night stand But I still need love 'Cause I'm just a man. #amsterdam #holanda…,FALSE,0,NA,3/2/19 20:13,TRUE,NA,1.10E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",cleberbra,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
168,Taking a #shot #graffiti #StreetArt #blackandwhitephotography,FALSE,1,AG_Exposed,3/2/19 19:36,FALSE,1.10E+18,1.10E+18,7.11E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AG_Exposed,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
