no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,
194,"Subscribe to our new @YouTube channel, which includes our full set of #influenza webinars from prominent researcher…",FALSE,2,NA,3/4/19 22:18,TRUE,NA,1.10E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",HumanVacProject,1,FALSE,FALSE,NA,NA,
195,SAVE THE DATE: ID Epi Seminar Series 2019: Adam Lauring from @UMich will be presenting Mar 7th! We look forward to…,FALSE,3,NA,3/4/19 22:10,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CCDD_HSPH,0,FALSE,FALSE,NA,NA,
196,Researcher Bao-Zhong Wang is fighting #influenza #TheStateWay. He's received a $3.86 million federal grant to devel…,FALSE,1,NA,3/4/19 22:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",GSU_Research,0,FALSE,FALSE,NA,NA,
197,"How can you tell if you have a cold or the flu? Check out this infographic to see which symptoms you have, and if y…",FALSE,2,NA,3/4/19 21:23,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",FQHealth,0,FALSE,FALSE,NA,NA,
198,"Don't miss tomorrow's noon book talk! Dr. Jeremy Brown of @NIH will discuss the history of the #flu virus, the Grea…",FALSE,13,NA,3/4/19 20:45,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",USNatArchives,7,FALSE,FALSE,NA,NA,
199,"New report in @CDCMMWR says the 2018-2019 US #flu season has led to as many as 186,000 hospitalizations and 15,900…",FALSE,1,NA,3/4/19 20:32,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Contagion_Live,4,FALSE,FALSE,NA,NA,
200,"The sun must have felt good on my kiddos face. Feeling well enough to be at the doctor's office, he fell asleep si…",FALSE,0,NA,3/4/19 19:27,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",SerinaLeistritz,0,FALSE,FALSE,NA,NA,
201,Desperately fighting! 2 of three down in the house. I’m refusing to go! 😷💪🤜👊🤛#fighttheflu #cayennepepper…,FALSE,1,NA,3/4/19 19:15,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",bhere,0,FALSE,FALSE,NA,NA,
202,Researchers discover new portal of entry for #influenza viruses,FALSE,0,NA,3/4/19 18:05,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",isirvAVG,1,FALSE,FALSE,NA,NA,
203,"Leading global experts will share cutting-edge research on #vaccine hesitancy &amp; new vaccines to prevent #Zika,…",FALSE,0,NA,3/4/19 17:45,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",NFIDvaccines,2,FALSE,FALSE,NA,NA,
204,Report @NFIDVaccines show only 46% of college students get #vaccines for #influenza. Incentives such as free food &amp;…,FALSE,0,NA,3/4/19 17:18,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AJPHThinkTank,0,FALSE,FALSE,NA,NA,
205,MDBox was built to give you greater access to quality healthcare at a lower cost. #Telemedicine #DallasMoms…,FALSE,0,NA,3/4/19 17:09,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",MDBoxapp,0,FALSE,FALSE,NA,NA,
206,Could it be #flu? #influenza,FALSE,0,NA,3/4/19 17:01,FALSE,NA,1.10E+18,NA,"<a href=\https://www.socialjukebox.com\"" rel=\""nofollow\"">The Social Jukebox</a>""",drkdhoffman,0,FALSE,FALSE,NA,NA,
208,Vaccines for #emergingviruses: Ups and downs in #dengue and #influenza #vaccination - come to our symposium &amp; learn…,FALSE,2,NA,3/4/19 16:51,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",gcevd,1,FALSE,FALSE,NA,NA,
209,Post call weekend #mondaythoughts 59 yo smoker got #influenza A Tuesday and admitted with secondary #MRSA pneumonia…,FALSE,1,NA,3/4/19 16:45,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",GarySingerMD,0,FALSE,FALSE,NA,NA,
210,Partnerships @ASTHO @CDCgov help reach disadvantaged populations through #influenza initiatives and must continue t…,FALSE,0,NA,3/4/19 16:01,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JasonKirchick,0,FALSE,FALSE,NA,NA,
211,This week's #Meet3iMonday spotlight is Dr. Andrew Pavia (@AndrewPaviaMD). Dr. Pavia is the Division Chief of Infect…,FALSE,0,NA,3/4/19 16:01,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",UofU3i,2,FALSE,FALSE,NA,NA,
212,"Although most people with #influenza should be treated within two days of developing symptoms, those at high #risk…",FALSE,1,NA,3/4/19 14:59,TRUE,NA,1.10E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",GreenLPharmaUK,0,FALSE,FALSE,NA,NA,
213,"While this has been a milder #influenza season compared to last year, the number of patients hospitalized due to in…",FALSE,0,NA,3/4/19 14:47,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ACMC_Clinics,0,FALSE,FALSE,NA,NA,NA
214,"I uploaded a new episode, \Elderberry the Flu and You with the Herbal Prepper\"""," on #spreaker #elderberry #firstaid…""",FALSE,0,NA,3/4/19 14:45,TRUE,NA,1.10E+18,NA,"<a href=\https://www.spreaker.com\"" rel=\""nofollow\"">Spreaker</a>""",iamlibertyshow,0,FALSE,FALSE,NA,
215,Last year @CDCgov reported &gt;80K deaths related to #Flu. March article @AMJPublicHealth w/ author’s @UNCG_PHE…,FALSE,3,NA,3/4/19 14:32,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AJPHThinkTank,1,FALSE,FALSE,NA,NA,
216,Taking A Jab At Influenza Doctors recommend flu shots for anyone who wants to lower their risk of seasonal influenz…,FALSE,0,NA,3/4/19 14:23,TRUE,NA,1.10E+18,NA,"<a href=\https://social.zoho.com\"" rel=\""nofollow\"">Zoho Social</a>""",ReNueSherman,0,FALSE,FALSE,NA,NA,
217,Missing - influenza B virus 🦠 #influenza #flu #Canada,FALSE,1,NA,3/4/19 14:21,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",akelvinlab,0,FALSE,FALSE,NA,NA,
218,CDC: Dangerous flu strain overtakes H1N1 this season #flu #influenza #cdc,FALSE,2,NA,3/4/19 14:09,FALSE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",Change_HC,0,FALSE,FALSE,NA,NA,
1,One of the eight issues in focus in SLO County’s new five-year community health improvement plan: infectious diseas…,FALSE,0,NA,3/7/19 23:35,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",SLOPublicHealth,0,FALSE,FALSE,NA,NA,
2,This is on behalf of another #theatre company we know here in #Devon - #free historical event offered to local scho…,FALSE,2,NA,3/7/19 23:09,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sdevonplayers,2,FALSE,FALSE,NA,NA,
3,Attention @ambrosia_ca shoppers Doncaster @coldQ1 is there #coldQ natural oral spray designed to help your body fig…,FALSE,1,NA,3/7/19 22:00,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",coldQ1,0,FALSE,FALSE,NA,NA,
4,"USA: States beginning to update Weekly #Influenza reports. New fatalities reported from (tot); Alabama (55), Arizon…",FALSE,0,NA,3/7/19 21:40,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RonanKelly13,1,FALSE,FALSE,NA,NA,
5,Antiviral agents compared for treatment of #influenza:,FALSE,0,NA,3/7/19 21:40,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",medicalbag,0,FALSE,FALSE,NA,NA,
6,.@IDSAinfo paper on study in Chinese hospital adds to previous research indicating #influenza A is more severe than…,FALSE,0,NA,3/7/19 21:40,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Contagion_Live,0,FALSE,FALSE,NA,NA,
7,The 2019 Preparedness Summit offers sharing sessions geared towards preparing #publichealth professionals for a pos…,FALSE,2,NA,3/7/19 21:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",prepsummit,1,FALSE,FALSE,NA,NA,
8,Another flu strain is on the rise in the area. This one tends to affect seniors the most. It's not too late to get…,FALSE,3,NA,3/7/19 21:06,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",vcchealthcare,0,FALSE,FALSE,NA,NA,
9,FDA accepts application for Xofluza #influenza treatment,FALSE,0,NA,3/7/19 21:01,FALSE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",RTmagazine,0,FALSE,FALSE,NA,NA,
10,"Just like #influenza this year, the flu bug is still out there...although this one is more fun to catch!!…",FALSE,0,NA,3/7/19 20:34,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jctar1,0,FALSE,FALSE,NA,NA,
11,My first thought about this article: Agent Orange would be more than happy to use this against the people of the U.…,FALSE,0,NA,3/7/19 20:29,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Smitten_224,0,FALSE,FALSE,NA,NA,
12,#Influenza is now widespread in Minnesota. It's not too late to get your vaccination to keep you and others healthy!,FALSE,1,NA,3/7/19 20:10,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MinnPharmAssoc,0,FALSE,FALSE,NA,NA,
13,How flu season can affect hospital finances #flu #influenza #revenuecycle #revcycle,FALSE,0,NA,3/7/19 20:03,FALSE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",Change_HC,0,FALSE,FALSE,NA,NA,
14,"#Influenza is still spreading in #Vermont, Remember that the #flu can be dangerous &amp; sometimes fatal. Take steps to…",FALSE,0,NA,3/7/19 19:39,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",healthvermont,0,FALSE,FALSE,NA,NA,
15,"To help stop the spread of the flu, please limit the number of visitors accompanying you when coming to the Genesis…",FALSE,1,NA,3/7/19 19:24,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",GenesisHCS,2,FALSE,FALSE,NA,NA,
16,#GeorgiaState researcher Dr. Baozhong Wang is fighting #influenza #TheStateWay! He's received a $3.86 million feder…,FALSE,1,NA,3/7/19 19:20,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",gsu_news,0,FALSE,FALSE,NA,NA,
17,I've tried to write a tweet like 10 times and I ended up deleting all of them. I'm just excited it's my birthday an…,FALSE,5,NA,3/7/19 19:06,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AmandaGrrrace,0,FALSE,FALSE,NA,NA,
18,My oldest Munchkin was sent home from school with a high fever which means both Munchkins have the flu. #Influenza #Homefront #Nursing,FALSE,2,NA,3/7/19 18:35,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HeartofTARDIS,0,FALSE,FALSE,NA,NA,NA
19,"#Tamiflu (oseltamivir) is the most common \treatment\"" for #influenza"," and a 2015 meta-analysis found a 21% shorter…""",FALSE,0,NA,3/7/19 18:15,TRUE,NA,1.10E+18,NA,"<a href=\https://www.semrush.com/\"" rel=\""nofollow\"">SEMrush Social Media Tool</a>""",EBmedicine,1,FALSE,FALSE,NA,
20,H3N2 is increasing across San Diego county and tends to affect seniors the most. #FluKills #VaccinesWork #influenza,FALSE,3,NA,3/7/19 17:38,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KellyMotadelMD,2,FALSE,FALSE,NA,NA,
21,The CDC warns about a second wave of influenza across the Mid-Atlantic. @13AdrianaDeAlba spoke with Patient First's…,FALSE,0,NA,3/7/19 17:33,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",PatientFirst,1,FALSE,FALSE,NA,NA,
22,"@nytopinion \La Technique\"" is more effective to fight the #influenza then a #flushot""",FALSE,1,nytopinion,3/7/19 17:26,FALSE,1.10E+18,1.10E+18,16686144,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Flu_Killer,0,FALSE,FALSE,NA,NA,
23,#homelessness kills: #sandiego had 20 deaths from a #hepatitis outbreak that ravaged unsheltered residents. Hundred…,FALSE,0,NA,3/7/19 17:14,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",LoriSaldanaSD,0,FALSE,FALSE,NA,NA,
24,197 Mumps Cases Reported at 3 ICE Facilities During 2019 confirmed 51 facilities hav…,FALSE,0,NA,3/7/19 16:55,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",donaldhackett,1,FALSE,FALSE,NA,NA,
25,"Interesting study (#Seattle only, I'm afraid) to try and map the spread of flu. Download the app (iOS only), if you…",FALSE,0,NA,3/7/19 16:50,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",kyleserikawa,0,FALSE,FALSE,NA,NA,
26,"I was driving to work this morning, and I almost caught a cold. Unfortunately, I couldn't accelerate fast enough. T…",FALSE,3,NA,3/7/19 16:45,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",SciFiGuy1,1,FALSE,FALSE,NA,NA,
27,"A new issue of #Eurosurveillance has been published, with a special focus on Hepatitis E:",FALSE,3,NA,3/7/19 16:20,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,7,FALSE,FALSE,NA,NA,
28,Will be important to get a recognition of the benefit of #influenza antivirals on preventing complications,FALSE,1,NA,3/7/19 16:12,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AmeshAA,1,FALSE,FALSE,NA,NA,
29,Check out the March Issue of the International Journal of Infectious Diseases #IJID #openaccess #hepatitis…,FALSE,2,NA,3/7/19 15:45,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",ISID_org,1,FALSE,FALSE,NA,NA,
31,New Review: The human antibody response to influenza A virus infection and vaccination by @florian_krammer…,FALSE,43,NA,3/7/19 15:31,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",NatRevImmunol,26,FALSE,FALSE,NA,NA,
32,"#Influenza activity in Ireland - Week 9, 2019",FALSE,0,NA,3/7/19 15:23,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",hpscireland,1,FALSE,FALSE,NA,NA,
33,"@molli888 While the #influenza #vaccine uses aluminum salts as adjuvants, this is NOT what people mean when they sa…",FALSE,0,ReserDp,3/7/19 15:15,TRUE,1.10E+18,1.10E+18,1.04E+18,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",ReserDp,0,FALSE,FALSE,NA,NA,
34,"#Influenza-like illness (ILI) rates are now below the Irish baseline threshold (17.5 per 100,000 population). ILI a…",FALSE,0,NA,3/7/19 15:10,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",hpscireland,1,FALSE,FALSE,NA,NA,
35,"The sentinel GP influenza-like illness (ILI) consultation rate was 13.9 per 100,000 population in week 9 2019. This…",FALSE,0,NA,3/7/19 15:08,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",hpscireland,1,FALSE,FALSE,NA,NA,
36,Mayo Clinic Minute: The Flu Season Is Not Over And It's Not Too Late To Get A Flu Shot #Influenza #FluShot,FALSE,0,NA,3/7/19 15:07,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Bossoft,0,FALSE,FALSE,NA,NA,
37,All indicators of #Influenza activity decreased significantly during week 9 2019 (week ending 3 March 2019) compare…,FALSE,1,NA,3/7/19 15:06,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",hpscireland,1,FALSE,FALSE,NA,NA,
38,"In otherwise #healthy patients, #influenza treatment with baloxavir marboxil was found to be comparable, and on som…",FALSE,0,NA,3/7/19 15:01,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",PulmAdvisor,0,FALSE,FALSE,NA,NA,
39,Getting a flu shot while hospitalized lowers the chance of a heart attack via…,FALSE,0,NA,3/7/19 14:40,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Larry_Svenson,0,FALSE,FALSE,NA,NA,
40,One-Hundred Eleven Die from #Influenza in #Greece This Year,FALSE,0,NA,3/7/19 14:17,FALSE,NA,1.10E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",GreekReporter,1,FALSE,FALSE,NA,NA,
41,"Did you know that children, pregnant women, adults 65 and older, and people with medical conditions have higher ris…",FALSE,2,NA,3/7/19 13:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CapitalRegional,0,FALSE,FALSE,NA,NA,
42,More evidence for the usefulness of POCTs for #RSV and #influenza in ED. #RespiratorySyncytialVirus @RESCEUproject…,FALSE,1,NA,3/7/19 13:07,TRUE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",sbdrysdale,0,FALSE,FALSE,NA,NA,
43,Diet may be an important factor for Influenza A virus exposure in wild African mammals #influenza #virus #diet…,FALSE,0,NA,3/7/19 12:58,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",GrrlScientist,0,FALSE,FALSE,NA,NA,
44,"The influenza virus has hit the nation hard this year. The Flu strain H1N1 of Influenza, however, has taken a hike…",FALSE,0,NA,3/7/19 12:55,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",starhospitalsin,1,FALSE,FALSE,NA,NA,
45,My 8 year old grandson has the real flu and strep. He’s so sick and he had a flu shot. He has 1 and 3 year old sist…,FALSE,0,NA,3/7/19 12:47,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",DanaLBrownBooks,0,FALSE,FALSE,NA,NA,
46,@Oluwatodimu91 @Kiiynah @ZinaSpeaks Lol... 😁😁😁 You got me with this! Its both an #Epic reply and a #Savage one too.…,FALSE,0,Oluwatodimu91,3/7/19 12:40,TRUE,1.10E+18,1.10E+18,1.08E+18,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Tendermartin,0,FALSE,FALSE,NA,NA,
47,#Influenza: what are the consequences of the disease? Experts from different parts of the world explain it in video…,FALSE,0,NA,3/7/19 11:52,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",SanofiBelgium,0,FALSE,FALSE,NA,NA,
48,Updated #influenza preprint: Identifying genetic determinants of complex phenotypes from whole genome sequence data,FALSE,0,NA,3/7/19 11:39,FALSE,NA,1.10E+18,NA,"<a href=\https://twitter.com/outbreaksci\"" rel=\""nofollow\"">preprint-alert</a>""",outbreaksci,0,FALSE,FALSE,NA,NA,
49,Virology researchers have come together to publish free educational resources about influenza - find them at…,FALSE,24,NA,3/7/19 9:31,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CVRinfo,13,FALSE,FALSE,NA,NA,
50,Influenza vaccination is safe in #pediatric #kidney #transplant recipients and should be encouraged to protect th…,FALSE,8,NA,3/7/19 9:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",drive_eu,3,FALSE,FALSE,NA,NA,
51,Prevention Is Better Than Cure H1N1 Influenza (SWINE FLU) has become so Hazardous that it resulted in so many death…,FALSE,4,NA,3/7/19 8:52,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Apollomedics,2,FALSE,FALSE,NA,NA,
52,40-year old previously healthy woman intubated in the ICU for 2 weeks with #influenza. Get your fucking #flushot. 💉🤗,FALSE,2,NA,3/7/19 8:31,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",dr_saxelrath,1,FALSE,FALSE,NA,NA,
53,Patients with #COPD are less likely to be hospitalized if they receive a #flushot. This latest study adds clarity t…,FALSE,0,NA,3/7/19 8:30,TRUE,NA,1.10E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",connectingnurse,1,FALSE,FALSE,NA,NA,
54,MI Express Care Urgent Care - Canton on #Google: #CantonUrgentCare #MI…,FALSE,0,NA,3/7/19 7:42,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MIExpressCare,0,FALSE,FALSE,NA,NA,
56,Don't miss the incredible opportunity to have your work displayed and presented…,FALSE,0,NA,3/7/19 6:06,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",eurovaccines,0,FALSE,FALSE,NA,NA,
57,The #influenza #vaccine may be less effective in the elderly because their B cells are less capable of producing an…,FALSE,0,NA,3/7/19 4:49,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",LabOnlineAU,0,FALSE,FALSE,NA,NA,
58,Nipped in the bud: #Sanofi’s #Fluzone High-Dose #influenza #vaccine for people aged 65+ will no longer be funded by…,FALSE,0,NA,3/7/19 0:45,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",pharmacydaily,0,FALSE,FALSE,NA,NA,
59,"My world has become a tangled mess of cord for the heating pad and electric blanket, and so many tissues.…",FALSE,0,NA,3/7/19 0:16,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",lindseyrey,0,FALSE,FALSE,-93.6209,41.5909,
60,Study has shown that an effective prevention of #influenza is beneficial to lessen the substantial economic burden…,FALSE,0,NA,3/7/19 0:00,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",O2OHS,0,FALSE,FALSE,NA,NA,
