no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,,,,,,,,,,,,,,,,,,,,
77,@JeffreeStar Meeeeee but I’m super sick #flu,FALSE,0,JeffreeStar,3/5/19 19:12,FALSE,1.10E+18,1.10E+18,18236230,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AutummeRose,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
78,"#Sickwhilepregnant? Here are 16 things you can do to help you feel better faster, from the…",FALSE,0,NA,3/5/19 19:11,TRUE,NA,1.10E+18,NA,"<a href=\http://www.hubspot.com/\"" rel=\""nofollow\"">HubSpot</a>""",whpediatrics,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
79,Doctor apologizes after toddler diagnosed with 'chest infection' died from undetected sepsis. #Pediatric #Sepsis…,FALSE,0,NA,3/5/19 19:10,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tweet2u2,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
80,Tips for helping patients manage the #Flu... And here's how US Med-Equip is helping healthcare providers and hospi…,FALSE,0,NA,3/5/19 18:57,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",usmedequip,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
81,How to fight respiratory diseases #Diseases and #conditions at the #respiratory level they are present in daily lif…,FALSE,0,NA,3/5/19 18:43,TRUE,NA,1.10E+18,NA,"<a href=\https://webmediums.com\"" rel=\""nofollow\"">WebMediums</a>""",WebMediums,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
83,@pumayo: flu season isn't over so important to keep up the vitamin C! #fitness #health…,FALSE,0,pumayo,3/5/19 18:38,TRUE,NA,1.10E+18,54291337,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",DelilahVeronese,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
84,I’m fuckin dyinnggggg #Flu,FALSE,0,NA,3/5/19 18:36,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",iBootLegBeckyy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
85,🤒We're experiencing another peak of #flu symptoms around the country. Here are the top 10 states by activity🤢:,FALSE,0,NA,3/5/19 18:13,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",sickweather,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
86,The more you know... 🧠 - #sustainability #innovation #innovate #design #sanitary #germs #infectioncontrol…,FALSE,1,NA,3/5/19 18:12,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",StepNpull,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
87,3 reasons not to get the flu shot. #chiropractic #DurhamNC #flu,FALSE,0,NA,3/5/19 18:01,FALSE,NA,1.10E+18,NA,"<a href=\http://meetedgar.com\"" rel=\""nofollow\"">Meet Edgar</a>""",PrecisionDurham,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
88,"The #CDC Flu map for week 8 - ending February 23 - shows only Hawaii and Washington, D.C. without widespread influe…",FALSE,0,NA,3/5/19 18:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",MMCAP_Online,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
89,"Is #flu near you? During the week ending Feb. 23, 33 states and New York City experienced high flu-like illness act…",FALSE,24,NA,3/5/19 17:46,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCFlu,19,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
90,"\Pediatric #flu deaths grew to 56 after 15 more...""",FALSE,1,NA,3/5/19 17:30,FALSE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",DrPanMD,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
91,It is not too late to get a flu vaccine. CDC recommends #flu vaccination as long as influenza viruses are circulati…,FALSE,3,NA,3/5/19 17:15,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",FLHealthDuval,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
92,"If You're looking for ways to prevent winter #colds and the #flu, Your first step should be a visit to Your local g…",FALSE,1,NA,3/5/19 17:01,TRUE,NA,1.10E+18,NA,"<a href=\http://app.sendblur.com\"" rel=\""nofollow\"">Social Media Publisher App </a>""",USHEALTH_Group,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
93,Don’t let the #flu keep you from celebrating Mardi Gras – there’s still time to get your flu shot! #flushot…,FALSE,0,NA,3/5/19 17:00,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",QualityInsights,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
94,"Watch now as Dr. Jeremy Brown of @NIH discusses the history of the #flu virus, the Great Flu of 1918, and our prepa…",FALSE,3,NA,3/5/19 17:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",USNatArchives,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
95,Attend the #FDA's 2018-2019 #Flu #vaccine selection #WEBEX Wednesday at you want to und…,FALSE,0,Potrblog,3/5/19 16:55,TRUE,1.10E+18,1.10E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
96,That's that for @GOPHELP #vaccines hearing for today. Most interesting was @BillCassidy's push-back against…,FALSE,0,DonnaYoungDC,3/5/19 16:54,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
97,"Avoiding this season’s #flu or #cold might be hard, but here are ways to treat your symptoms on a budget. #netDE",FALSE,4,NA,3/5/19 16:46,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HealthFirstDE,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
98,"Being sick SUCKS!!!!! This #coldweather made me sick and STOLE MY VOICE. I'm whispering, to speak now. If I could…",FALSE,0,NA,3/5/19 16:45,TRUE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",majawash,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
99,"Norwalk, Ohio High School Student Ethan Lindenberger urges more education/outreach about #vaccines to young people…",FALSE,0,DonnaYoungDC,3/5/19 16:44,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
100,".@pedschief urges doctors to listen, understand, respect concerns, &amp; individualize education to respond to vaccine-…",FALSE,0,DonnaYoungDC,3/5/19 16:40,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
102,"#Flu is still circulating in Tennessee. Can you recognize the symptoms? It's not too late to get a flu shot, and ou…",FALSE,1,NA,3/5/19 16:40,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",TNDeptofHealth,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
103,".@SenatorHassan: Only about half women receive #flu vaccine during pregnancy. Why? .@SaadOmer3: There's a huge \fe…""",FALSE,0,DonnaYoungDC,3/5/19 16:38,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
104,Desperate for some of these &amp; Spring to arrive 🤒 #pancakeday #shrovetuesday #crepes #pancakes #flu…,FALSE,0,NA,3/5/19 16:32,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SoffiaB4U,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
105,".@BillCassidy, also a physician, strongly pushing back on what @RandPaul said. Even if #flu shots not completely ef…",FALSE,0,DonnaYoungDC,3/5/19 16:31,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
106,This year’s flu vaccine has a high level of protection as confirmed by @PHE_uk. If your child is 2 or 3 years old…,FALSE,0,NA,3/5/19 16:31,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",TamesideCouncil,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
107,Our #Influenza Honor Roll recognizes institutions promoting #flu prevention this season! We are accepting submiss…,FALSE,1,NA,3/5/19 16:26,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NJDeptofHealth,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
108,.@SaadOmer3: We need a stable supply of vaccines. #vaccines #pharma #biotech #measles #flu #influenza,FALSE,0,DonnaYoungDC,3/5/19 16:25,FALSE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
109,"Says the doctor, “Influenza, Conjunctivitis, good heart shit, good pressure.” Oh, and a BRAND NEW CPAP machine!…",FALSE,0,NA,3/5/19 16:25,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",ColumbiaHeights,0,FALSE,FALSE,-77.00530868,38.89972008,,,,,,,,,,,,,,,,,,,,,,
110,"If you get sick with #flu, make sure to take steps for a quick, healthy recovery. Stay home and rest, and avoid c…",FALSE,60,NA,3/5/19 16:25,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCgov,46,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
111,.@WaHealthSec John Wiesman: We need to keep investing in vaccine research &amp; new technologies. Eggs-based for #flu t…,FALSE,1,DonnaYoungDC,3/5/19 16:25,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
112,"CDC estimates that there have been more than 22,000 flu-associated deaths so far this season. #Flu can be a serious…",FALSE,1,NA,3/5/19 16:25,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",CookCtyHealth,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
113,@emartinez78987 @DerekCressman Why don't you ask the tens of thousands of oncologists and hospitals who tell their…,FALSE,0,emartinez78987,3/5/19 16:22,TRUE,1.10E+18,1.10E+18,9.86E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
114,.@SaadOmer3 notes elderly among the most vulnerable when it comes to #flu. #influenza #vaccines #measles #pharma,FALSE,0,DonnaYoungDC,3/5/19 16:22,FALSE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
115,".@SenPatRoberts relates story of healthy seniors who died b/c they failed to get the #flu vaccine. Says \I don't ge…""",FALSE,0,DonnaYoungDC,3/5/19 16:21,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
116,.@SenPatRoberts: We have plenty of octogenarians in the Senate … #vaccines #measles #flu #influenza,FALSE,0,DonnaYoungDC,3/5/19 16:19,FALSE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
117,@CDCgov : Dangerous #flu strain overtakes H1N1 this season - via @upi,FALSE,0,CDCgov,3/5/19 16:12,FALSE,NA,1.10E+18,146569971,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AIRWorldwide,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
118,Fight #flu with #FluVaccine to stay #healthy. #VaccinesWork,FALSE,2,NA,3/5/19 16:11,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DBlumbergPedsID,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
119,Feeling like hot crap today who am I kidding its been a week! Seeing my doctor today!!! #flu #tiredofbeingsick,FALSE,0,NA,3/5/19 16:05,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",KelliTate_82,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
120,Don't go it alone! Support a healthy immune system naturally with all #organic free radical fighting and detoxifyi…,FALSE,2,NA,3/5/19 16:02,TRUE,NA,1.10E+18,NA,"<a href=\https://postcron.com\"" rel=\""nofollow\"">Postcron App</a>""",Renovation_Tea,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
121,"#FluFact: Pregnant women are at a greater risk of #flu, get vaccinated at any stage of pregnancy to protect you &amp; y…",FALSE,1,NA,3/5/19 16:02,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",NHSaaa,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
122,It's not too late to get your flu vaccine! Get ahead of the #flu and make an appointment with one of our healthcare…,FALSE,0,NA,3/5/19 15:53,TRUE,NA,1.10E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",nchealthcenter,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
123,"Have you had your #fluvaccine? @CDCFlu estimates that approximately 26,700 people have died from #flu this season.…",FALSE,5,NA,3/5/19 15:53,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CCDD_HSPH,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
124,"Thanks in part to new #telehealth tools and tactics, the team at Bon Secours Health System feel better prepared tha…",FALSE,0,NA,3/5/19 15:53,TRUE,NA,1.10E+18,NA,"<a href=\http://www.hubspot.com/\"" rel=\""nofollow\"">HubSpot</a>""",TelemedLeaders,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
125,Defo Tuesday #Tuesday #flu #dogs,FALSE,1,NA,3/5/19 15:47,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tessainahole,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
126,3.45 and back to bed #flu,FALSE,0,NA,3/5/19 15:45,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SummoTCB,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
127,"#HCPs: Help your patients manage #flu illness. When appropriate, make sure to prescribe antivirals early. Find re…",FALSE,8,NA,3/5/19 15:45,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCFlu,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
128,Dr. @MackayIM says: Elevate the #Flu baseline,FALSE,7,NA,3/5/19 15:38,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Crof,5,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
129,Protect yourself from the flu even during #MardiGras and #fattuesday! #flu #sanitizer #germs,FALSE,0,NA,3/5/19 15:36,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",apexreps,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
130,#SafetyTipTuesday - The CDC reports that seasonal #flu is still a problem in many areas across the country. Check t…,FALSE,0,NA,3/5/19 15:24,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ComplianceSigns,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
131,"Caregivers—do you know the difference between a cold and the #flu? A cold is milder than the flu, but since the flu…",FALSE,1,NA,3/5/19 15:20,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Alzheimers_NIH,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
132,.@PattyMurray: We need to train the new healthcare providers so they can confront vaccine-hesitancy. Murray notes t…,FALSE,0,DonnaYoungDC,3/5/19 15:16,TRUE,1.10E+18,1.10E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
133,Summer swine #flu outbreak: Concern as more Hawke's Bay orchard workers struck down,FALSE,0,NA,3/5/19 15:10,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",isirvAVG,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
134,"Spring is approaching quickly, but that doesn't mean the seasonal #flu is done for the year. In fact, cases of the…",FALSE,3,NA,3/5/19 15:02,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Pharm4Me,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
135,"Influenza viruses are constantly changing, so rapid diagnosis is essential! Know more about the product by checkin…",FALSE,0,NA,3/5/19 15:01,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Tiger_Medical,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
136,New Blog Post 🚧 BEWARE 🚧 The flu bug might permeates through the cyber waves... #sharingiscaring #flu…,FALSE,0,NA,3/5/19 14:56,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",WineingerFarms,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
137,"Got a #cough? Take a #marshmallow? It's not what it sounds like, but the answer's yes! #sorethroat #coughandcold…",FALSE,0,NA,3/5/19 14:46,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",naturalpathnews,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
138,The #flu season isn’t over yet. There is still time to get the #flushot. Our Nereyda Franco shares more via…,FALSE,2,NA,3/5/19 14:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",MontefioreNYC,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
139,"When your child with diabetes is ill, there are simple steps you can take to help manage blood sugar levels. Here…",FALSE,0,NA,3/5/19 14:30,TRUE,NA,1.10E+18,NA,"<a href=\http://www.salesforce.com\"" rel=\""nofollow\"">Salesforce - Social Studio</a>""",NortonChildrens,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
140,Great to have Carsten back @UZH_Virology &amp; looking forward to continuing our collaboration on drivers of avian #flu…,FALSE,3,NA,3/5/19 14:27,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ZuriFlu,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
141,Finally dragged my child ass to the hospital. Have almost a 102 fever and getting the flu test. Grrrreat. 🤦 #sick #sickday #flu,FALSE,0,NA,3/5/19 14:23,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",HeyItsNoreen,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
142,"We'd like to say a huge thanks to the 3,800 @BTHFT staff who became #flufighters this winter by having the #flu jab…",FALSE,12,NA,3/5/19 14:19,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BTHFT,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
143,"'Virologists-Heroes need weapons' - we couldn't agree more with this @PLOSPathogens article, so we're delighted Dr…",FALSE,4,NA,3/5/19 14:14,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",UZH_Virology,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
144,#flu season was bad in #1919 too,FALSE,0,NA,3/5/19 14:11,FALSE,NA,1.10E+18,NA,"<a href=\http://dynamicsignal.com/\"" rel=\""nofollow\"">Dynamic Signal</a>""",DianaMaslowski,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
145,@CatrinaSoprano Why blame the unvaccinated when multiple scientific studies show that vaccinated people spread viru…,FALSE,1,CatrinaSoprano,3/5/19 14:04,TRUE,1.10E+18,1.10E+18,29717287,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
146,@GarethSage @bob_hound @CryptoNLtrader @thereal_truther @doctorsensation Also according Dr. Andrew Zimmerman who wa…,FALSE,0,CoercedTaxSlave,3/5/19 13:59,TRUE,1.10E+18,1.10E+18,32517621,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
147,"We #Homeschool but we are in grocery stores, hrs of kids #Church and playdates. My #kids are never sick. No #flu, n…",FALSE,1,NA,3/5/19 13:58,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",arrowstoanchors,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
148,@autism_vaccine @thereal_truther @CryptoNLtrader @doctorsensation Combining multiple vaccines into one injection is…,FALSE,0,CoercedTaxSlave,3/5/19 13:48,TRUE,1.10E+18,1.10E+18,32517621,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
149,Follow these simple tips to help avoid catching a #cold or the #flu while flying on a plane or visiting an airport.…,FALSE,2,NA,3/5/19 13:46,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",RexHealthcare,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
151,"How much do you really know about #flu symptoms? They can be similar to the cold, but often more severe and can com…",FALSE,0,NA,3/5/19 13:38,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",wkhealth,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
152,@MackayIM Look at this graph @6PR you were there with the #Summer #Flu @Barnsy_Lisa regardless of the Glen20,FALSE,1,MackayIM,3/5/19 13:37,FALSE,1.10E+18,1.10E+18,1352962327,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MiloWh007,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
153,Here are some great ways to boost your Child's Immunity! #Cold #Flu #Sick,FALSE,1,NA,3/5/19 13:35,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MedicineShopGK,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
154,Feel like death #flu,FALSE,0,NA,3/5/19 13:35,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",pr0hair,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
155,"On WCAX Facebook page for this article, in the comments it was stated this child had the Flu Shot! #Vermont child d…",FALSE,0,NA,3/5/19 13:34,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",klp1965,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
156,"March 2019: #equine #flu in Suffolk. An unvaccinated non-TB, recently imported from Ireland. Presented with coughin…",FALSE,10,NA,3/5/19 13:33,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",equiflunet,13,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
157,"Help promote a clean scented aroma with a hint of spicy, tangy &amp; sweetness scent.",FALSE,1,NA,3/5/19 13:25,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",MarvelProducts,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,
