no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,,,,,,,,,,,,,,,
162,#Influenza B was bad in my hospital as well European all-cause excess and influenza-attributable mortality in the 2…,FALSE,1,NA,3/4/19 9:12,TRUE,NA,1.1025E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",LeonardLeibovi1,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
163,"2017/18 #influenza #vaccine prevented 7.1 million illnesses, 109,000 hospitalizations, and 8000 deaths. Hospitaliza…",FALSE,4,NA,3/4/19 9:00,TRUE,NA,1.10249E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",drive_eu,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
164,My momma was really sick &amp; had to go to the hospital. #influenza and #pneumonia are no joke! She’s finally home &amp; I…,FALSE,11,NA,3/4/19 5:48,TRUE,NA,1.10245E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Bleus_DaisyDoo,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
165,@PeterHotez @facebook @amazon Respectfully @RobertKennedyJr you are on wrong side of this. Human life is at stake.…,FALSE,6,PeterHotez,3/4/19 5:05,TRUE,1.10236E+18,1.10243E+18,593289567,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ETSshow,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
166,Wishing I could get better. #influenza #flu,FALSE,0,NA,3/3/19 23:49,FALSE,NA,1.10236E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TribeFanJenn,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
167,"\The 2018 Flu Season Is the Worst Since the 2009 Swine Flu Pandemic\"" #Flu #influenza""",FALSE,0,NA,3/3/19 22:37,FALSE,NA,1.10234E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Celinuchis90,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
168,@medicalcoverup @buckinghamh Perhaps more useful would be to remind people of the serious and deadly side effects o…,FALSE,1,medicalcoverup,3/3/19 22:24,TRUE,1.10232E+18,1.10233E+18,1880087654,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JessieSMorris,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
169,#STUDY: Prevention of #Influenza Episodes with #Colostrum Compared with #Vaccination in Healthy &amp; High-Risk Cardiov…,FALSE,3,NA,3/3/19 20:22,TRUE,NA,1.1023E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
170,16. The different treatments for #influenza are summarized in the December issue of #EMpractice. #EBMedicine Source…,FALSE,0,NA,3/3/19 19:15,TRUE,NA,1.10229E+18,NA,"<a href=\https://www.semrush.com/\"" rel=\""nofollow\"">SEMrush Social Media Tool</a>""",EBmedicine,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
171,Today marks the first Sunday in over three years in which I've had to miss church due to illness. It is not a good…,FALSE,1,NA,3/3/19 16:55,TRUE,NA,1.10225E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Rev_Danielle,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
172,"Now buy Woooooo! Menthol and Peppermint Steam Pucks online, at: 🤒",FALSE,2,NA,3/3/19 16:27,TRUE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",bathbombking,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
173,"Now buy Woooooo! Menthol and Peppermint Steam Pucks online, at: 🤒 🤒 #sinusrelief…",FALSE,0,NA,3/3/19 16:24,TRUE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",whitetrashart,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
174,Just joined @IsirvEpi. Hoping for some interesting collaborations on #RespiratorySyncytialVirus &amp; other respiratory…,FALSE,1,NA,3/3/19 16:12,TRUE,NA,1.10224E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",sbdrysdale,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
175,"@meannie @RESCEUproject Yes, the #RSV community has a lot of 'awareness' work to do to- @RESCEUproject has a patien…",FALSE,1,meannie,3/3/19 15:41,TRUE,1.10223E+18,1.10223E+18,15172283,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",sbdrysdale,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
176,"Studies of Deadly Flu Virus, Once Banned, Are Set to Resume: “local fire depts were directed not to enter the virus…",FALSE,0,NA,3/3/19 15:36,TRUE,NA,1.10223E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ClimateHealthEd,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
177,Today March 3rd is World birth defect day. Get vaccinated against #flu and other diseases for your own health &amp; you…,FALSE,5,NA,3/3/19 15:18,TRUE,NA,1.10223E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",CiaoLapo,8,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
178,Senior Life: Did you know #influenza complications can include heart attack and stroke?,FALSE,4,NA,3/3/19 15:15,TRUE,NA,1.10223E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",NFIDvaccines,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
180,"“Every year, the shot is created based on the best estimate from scientists as to what strains will predominate, bu…",FALSE,3,NA,3/3/19 14:14,TRUE,NA,1.10221E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",AChVoice,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
181,"Weekly number of positive #InfluenzaA virus samples, by subtype from sentinel surveillance and incidence of laborat…",FALSE,2,NA,3/3/19 13:01,TRUE,NA,1.10219E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
182,Can someone turn this into an emoji #influencers #influenza @fabhat,FALSE,12,NA,3/3/19 12:49,FALSE,NA,1.10219E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",thatsntmyage,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
183,"My nurse today #Bailey, keeping me warm. #husky #malamute #ilovehim #bigdog #letsleepingdogslie #huskymix #myboy…",FALSE,0,NA,3/3/19 12:01,TRUE,NA,1.10218E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",apeykins,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
184,Flu Season is Here - Protect Yourself! EMS Influenza Protection Kits • Global-Tec Enterprises Inc…,FALSE,0,NA,3/3/19 12:00,TRUE,NA,1.10218E+18,NA,"<a href=\https://new.dropial.com\"" rel=\""nofollow\"">Dropial APP new</a>""",o2real365,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
185,"Vaccination\ plays important role in human's lifeVaccines are considered a breakthrough in preventive medicine. \""VA…""",FALSE,1,NA,3/3/19 11:23,TRUE,NA,1.10217E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",anjulinursinghm,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
186,Spending my Sunday reading a thesis on #influenza viruses while listening to the high winds outside! #academiclife,FALSE,7,NA,3/3/19 11:18,FALSE,NA,1.10217E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ADTsaousis,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
187,"Need some good reading on #influenza, #cholera, and other infectious hazards? Always want the latest info on infect…",FALSE,8,NA,3/3/19 10:39,TRUE,NA,1.10216E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",WHOEMRO,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
188,"The dreaded male♂️ variant of #influenza. A review of current knowledge, via @DRNyheder #manflu",FALSE,0,NA,3/3/19 10:22,FALSE,NA,1.10215E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",pobier,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
189,feel like dying... #influenza,FALSE,0,NA,3/3/19 10:13,FALSE,NA,1.10215E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",4koori,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
190,#Manchester fallen. Dont ket #FakeNews #Antifa #Panodrama #Islam #Labour our #HerosOfWar.#Heroes #Soldiers #Heros…,FALSE,0,NA,3/3/19 9:37,TRUE,NA,1.10214E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",DaveBon41474882,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
191,"Some CD8 T cells see not only all #Influenza A strains, but #flu B and even C #Virus. Raises new hope for…",FALSE,36,NA,3/3/19 6:46,TRUE,NA,1.1021E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",p_openshaw,13,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
192,Public health preventive measures for minimizing risk of ill health during #Umra pilgrimage #measurespriortotravel…,FALSE,7,NA,3/3/19 6:21,TRUE,NA,1.10209E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",HPA_MV,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
193,Here are 8 things pregnant moms need to know about the flu! @DrShayna30 #30Seconds #health #influenza #pregnancy…,FALSE,0,NA,3/3/19 3:09,TRUE,NA,1.10204E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",30seconds,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
194,"St Johns Wort can fight #depression, #influenza n HIV n #Garlic is known 4its anti-fungal n #antibacterial properti…",FALSE,6,NA,3/3/19 1:45,TRUE,NA,1.10202E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",OrganicLiveFood,6,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
195,The flu NEVER LOOKED SO GOOD #loveisintheair so is #influenza 🤒💕,FALSE,0,NA,3/3/19 1:40,FALSE,NA,1.10202E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",marileeaandrews,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
196,"From the horse's mouth. #WhereDoYouDrawTheLine ? \#Influenza as a #bioweapon\""""",FALSE,0,NA,3/3/19 1:27,FALSE,NA,1.10202E+18,NA,"<a href=\https://play.google.com/store/apps/details?id=de.mobileways.gravityforever\"" rel=\""nofollow\"">Gravity Forever</a>""",strangecorn,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
197,"@OscilloUSA Learn all about \List of scientifically controlled double blind studies which have conclusively demonst…""",FALSE,0,OscilloUSA,3/2/19 23:41,TRUE,1.10199E+18,1.10199E+18,17876394,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",OPirson,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
198,A new #Influenza #pandemic ? Here are the @WHO top 10 global health threats for 2019,FALSE,3,NA,3/2/19 23:13,FALSE,NA,1.10198E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",rbarishansky,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
199,#Lung ectopic #GerminalCenter #Flu | TypeI IFN after #Influenza A #virus infection induce Cxcl13 lung #fibroblasts…,FALSE,12,NA,3/2/19 22:34,TRUE,NA,1.10197E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",mmw_lmw,5,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
200,"Flu question: once you’ve had a particular strain, say H3N2, are you then immune to it thereafter? #flu #H3N2 #sick #influenza",FALSE,0,NA,3/2/19 18:34,FALSE,NA,1.10191E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",gallus_pallas,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
201,A #virology based cartoon in @guardian today #influenza #virology #microbiology #Influencer,FALSE,23,NA,3/2/19 18:06,FALSE,NA,1.10191E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",cymrocamden,10,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
202,One of many examples of important work &amp; roles of @OSUVetCollege veterinarians &amp; researchers to advance animal &amp; hu…,FALSE,4,NA,3/2/19 18:03,TRUE,NA,1.10191E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",rustinmooredvm,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
203,Dealing with multiple small #influenza outbreaks in hospital/LTCF when widespread flu in community. Despite empha…,FALSE,6,NA,3/2/19 16:43,TRUE,NA,1.10189E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",dr_dmorgan,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
204,Wild virus protects from subsequent #infection with #flu. Natural or #vaccine-induced #antibody as a predictor of…,FALSE,2,NA,3/2/19 16:16,TRUE,NA,1.10188E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",libertylives277,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
205,Dr. Yoshihiro Kawaoka’s work on #H5N1 is very important for US #biosecurity. It‘s not outside the realm of possibil…,FALSE,0,NA,3/2/19 16:10,TRUE,NA,1.10188E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",realKyleOlbert,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
206,The flu is still here. The ICU cases we are seeing are bad. ECMO bad. Diffuse alveolar hemorrhage bad. Death bad.…,FALSE,0,NA,3/2/19 15:55,TRUE,NA,1.10187E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Brittany_PA_C,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
1,Don't miss the incredible opportunity to have your work displayed and presented…,FALSE,0,NA,3/7/19 6:06,TRUE,NA,1.10354E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",eurovaccines,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
2,The #influenza #vaccine may be less effective in the elderly because their B cells are less capable of producing an…,FALSE,0,NA,3/7/19 4:49,TRUE,NA,1.10352E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",LabOnlineAU,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
3,Nipped in the bud: #Sanofi’s #Fluzone High-Dose #influenza #vaccine for people aged 65+ will no longer be funded by…,FALSE,0,NA,3/7/19 0:45,TRUE,NA,1.10346E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",pharmacydaily,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
4,"My world has become a tangled mess of cord for the heating pad and electric blanket, and so many tissues.…",FALSE,0,NA,3/7/19 0:16,TRUE,NA,1.10345E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",lindseyrey,0,FALSE,FALSE,-93.6209,41.5909,,,,,,,,,,,,,,,,,
5,Study has shown that an effective prevention of #influenza is beneficial to lessen the substantial economic burden…,FALSE,0,NA,3/7/19 0:00,TRUE,NA,1.10345E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",O2OHS,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
6,"@CDCDirector I don't fear #influenza with \La Technique\"" that I invented.""",FALSE,0,CDCDirector,3/6/19 22:32,FALSE,1.10342E+18,1.10342E+18,426909329,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Flu_Killer,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
7,"Vaccinations save lives, protect our children, and are one of our greatest public health achievements. We should fe…",FALSE,39,CDCDirector,3/6/19 22:24,TRUE,1.10342E+18,1.10342E+18,426909329,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CDCDirector,18,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
8,"Super interesting, I will definitely want to see when the pale rider #influenza hit #Wisconsin",FALSE,0,NA,3/6/19 21:38,FALSE,NA,1.10341E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",lampsmith,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
9,XOFLUZA goes for its 2nd #influenza indication in as many years.,FALSE,0,NA,3/6/19 20:55,FALSE,NA,1.1034E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MDMagazine,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
10,The #Influenza virus kills tens of thousands of people per year in the US alone. Researchers are using #AI to bette…,FALSE,0,NA,3/6/19 19:33,TRUE,NA,1.10338E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Inveni_AI,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
11,#WHO is calling for abstracts on moving #influenza burden estimate to policy decisions and estimating the whole…,FALSE,1,NA,3/6/19 19:25,TRUE,NA,1.10338E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Alaa__Hashish,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
12,Roche’s supplemental New Drug Application has been accepted by the FDA for our first-in-class anti-viral treatment…,FALSE,14,NA,3/6/19 19:00,TRUE,NA,1.10337E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Roche,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
13,One of the most profitable services in #pharmacy. Learn how to make sure you deliver the most successful flu jab se…,FALSE,0,NA,3/6/19 18:58,TRUE,NA,1.10337E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",mediapharm,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
14,Greater access to healthcare at a lower cost #Telemedicine #Symptomtosolution #DallasMoms #DocInABox #BehindTheBox…,FALSE,0,NA,3/6/19 18:53,TRUE,NA,1.10337E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",MDBoxapp,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
15,"After a slow start, the #flu season in #SanDiego is now looking like one of the worst in terms of total cases in th…",FALSE,0,NA,3/6/19 18:45,TRUE,NA,1.10337E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",KeithDarce,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
16,The #DefenseDept's fear that forcing active duty #military to get #FLU vaccinations every year results in more…,FALSE,1,Potrblog,3/6/19 18:39,TRUE,1.10336E+18,1.10336E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
17,Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times? #STUDY: Increased Risk of Noninflue…,FALSE,11,NA,3/6/19 17:47,TRUE,NA,1.10335E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,7,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
18,ICYMI: FDA CLIA-waives BinaxNOW #influenza rapid test @AbbottNews #Flu #FluTest,FALSE,0,NA,3/6/19 17:45,FALSE,NA,1.10335E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",IDinChildren,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
19,Interesting review of Influenza A virus in both natural infection and immunisation. #influenza #vaccines,FALSE,1,NA,3/6/19 17:29,FALSE,NA,1.10335E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MECole101,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
20,"Our next #globalhealth security seminar is on Fri, March 15 and will feat. Ellie Graeden discussing data visualizat…",FALSE,2,NA,3/6/19 16:55,TRUE,NA,1.10334E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",georgetown_ghss,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
21,@jean_dipple @jo_peasland @BCHCRKIRBY Could someone please share this with me? Really keen to learn from other peop…,FALSE,0,jean_dipple,3/6/19 16:45,TRUE,1.1033E+18,1.10334E+18,2857770023,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",PBolton_Rbch,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
22,#WisdomWednesday this week focuses on updated clinical practice guidelines for seasonal #influenza by @IDSAInfo. D…,FALSE,0,NA,3/6/19 16:30,TRUE,NA,1.10333E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",UofU3i,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
23,Ward 2C at #Raigmore Hospital has been closed to new admissions following a number of patients being diagnosed with…,FALSE,1,NA,3/6/19 15:54,TRUE,NA,1.10332E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NHSHighland,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
24,"According to the Greek Center for Disease Control &amp; Prevention @keelpno_gr, 91 people have died of complications as…",FALSE,0,NA,3/6/19 15:49,TRUE,NA,1.10332E+18,NA,"<a href=\http://pardot.com\"" rel=\""nofollow\"">Pardot</a>""",Novaerus,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
25,US military suspects it is seeing reduced #Flu #Vaccine effectiveness because it is a highly vaccinated group and r…,FALSE,0,Potrblog,3/6/19 15:44,TRUE,1.10331E+18,1.10332E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
26,"Don’t be fooled by that new #oseltamivir study, says @Runde_MC. #Tamiflu is still pretty worthless for H1N1.…",FALSE,1,NA,3/6/19 15:39,TRUE,NA,1.10332E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",EMNews,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
27,Researchers from China @MedicineUVA @TropMedOxford find #influenza A illness more severe and leads to more deaths t…,FALSE,0,NA,3/6/19 15:35,TRUE,NA,1.10332E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Contagion_Live,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
28,#Influenza virus polymerase inhibitors in clinical development - great review article by Fred Hayden and Nahoko Shi…,FALSE,0,NA,3/6/19 15:20,TRUE,NA,1.10331E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",isirvAVG,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
29,This article should be referenced regarding the #influenza research debate and in every #biosafety meeting.,FALSE,0,NA,3/6/19 15:02,FALSE,NA,1.10331E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ldpsci,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
30,How is this year’s #influenza season going?,FALSE,0,NA,3/6/19 15:00,FALSE,NA,1.10331E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",OSUEMEdu,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
31,"#VRBPAC meeting says changes in #H3N2 viruses \EXTRAORDINARY\"" Discussion calls for changing #Quadravalent formulat…""",FALSE,1,Potrblog,3/6/19 14:56,TRUE,1.1033E+18,1.10331E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
32,The human antibody response to #influenza A virus infection and vaccination by ⁦@florian_krammer⁩,FALSE,2,NA,3/6/19 14:08,FALSE,NA,1.1033E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",thelonevirologi,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
33,#FDA's #Flu #Vaccine committee is discussing if early #influenza #Vaccination is responsible for 0% effectiveness w…,FALSE,0,Potrblog,3/6/19 14:01,TRUE,1.10329E+18,1.10329E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
34,FDA's #Influenza #Vaccine composition meeting for the US 2019-2020 #FLUshot is live and can be watched at this link…,FALSE,1,Potrblog,3/6/19 13:31,TRUE,1.10298E+18,1.10329E+18,292493063,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Potrblog,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
35,Happening Now! #Influenza vaccine makers will know better how to gear up for the next #FluSeason after the @US_FDA…,FALSE,1,NA,3/6/19 13:04,TRUE,NA,1.10328E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",aalex413,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
36,The FDA has accepted a supplemental New Drug Application for Roche’s first-in-class #influenza treatment for people…,FALSE,10,NA,3/6/19 13:00,TRUE,NA,1.10328E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Roche,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
